19935885	0	4096
19935885	1	4096
19935885	2	8192
19935887	3	61440
19935887	4	4096
19935887	5	4096
19935887	6	4096
19935887	7	12288
19935887	8	49152
19935887	9	20480
19935887	10	94208
19935887	11	4096
19935890	12	4096
19935890	13	20480
19935892	14	8192
19935892	15	4096
19935892	12	4096
19935892	6	4096
19935892	16	49152
19935892	17	69632
19935892	18	4096
19935892	19	4096
19935892	20	24576
19935892	21	8192
19935892	22	4096
19935892	23	69632
19935892	24	4096
19935897	25	16384
19935897	26	8192
19935897	27	4096
19935897	22	4096
19935897	28	94208
19935897	29	4096
19935897	30	4096
19935897	31	4096
19935897	32	122880
19935897	33	4096
19935897	34	4096
19935897	35	4096
19935897	36	32768
19935897	37	4096
19935897	38	69632
19935897	39	4096
19935900	40	4096
19935900	41	4096
19935900	42	4096
19935900	43	4096
19935900	44	4096
19935900	45	4096
19935900	46	8192
19935900	47	4096
19935900	48	4096
19935900	49	4096
19935900	50	4096
19935900	51	4096
19935900	52	4096
19935900	53	4096
19935900	54	4096
19935900	55	4096
19935900	56	4096
19935900	57	8192
19935900	58	4096
19935900	59	4096
19935900	60	12288
19935900	61	4096
19935900	62	4096
19935900	63	4096
19935900	64	4096
19935900	65	4096
19935900	66	4096
19935900	67	4096
19935900	68	4096
19935900	69	4096
19935900	70	4096
19935902	71	102400
19935902	34	4096
19935902	35	4096
19935902	37	4096
19935902	72	8192
19935902	73	8192
19935902	74	4096
19935902	29	4096
19935902	75	122880
19935902	76	4096
19935902	77	4096
19935902	78	4096
19935902	79	28672
19935902	80	77824
19935902	81	4096
19935907	82	24576
19935907	77	4096
19935907	83	4096
19935907	84	16384
19935907	85	24576
19935907	86	20480
19935907	87	69632
19935907	88	61440
19935907	89	4096
19935912	90	57344
19935912	91	20480
19935912	92	12288
19935912	93	57344
19935912	94	4096
19935917	95	4096
19935917	35	4096
19935917	96	53248
19935917	97	4096
19935917	98	45056
19935917	99	8192
19935917	100	4096
19935917	18	4096
19935917	101	4096
19935917	102	40960
19935917	103	4096
19935917	78	4096
19935917	104	253952
19935917	105	8192
19935917	106	90112
19935917	107	4096
19935922	108	12288
19935922	109	4096
19935922	101	4096
19935922	110	4096
19935922	111	139264
19935922	78	4096
19935922	112	4096
19935922	113	4096
19935922	114	94208
19935922	115	4096
19935922	116	4096
19935922	117	69632
19935922	118	4096
19935925	115	4096
19935925	119	4096
19935925	120	4096
19935925	116	4096
19935925	121	4096
19935925	122	24576
19935925	123	4096
19935925	124	40960
19935925	125	4096
19935925	119	4096
19935925	1	4096
19935925	126	4096
19935925	127	32768
19935925	128	4096
19935930	126	4096
19935930	129	8192
19935930	130	8192
19935930	120	4096
19935930	131	4096
19935930	132	4096
19935930	123	4096
19935930	133	28672
19935930	134	94208
19935930	135	4096
19935930	136	4096
19935930	137	4096
19935930	138	4096
19935930	139	8192
19935930	140	4096
19935930	141	57344
19935930	142	4096
19935935	40	4096
19935935	41	4096
19935935	42	4096
19935935	43	4096
19935935	143	4096
19935935	144	4096
19935935	145	4096
19935935	146	4096
19935935	48	4096
19935935	49	4096
19935935	147	4096
19935935	51	4096
19935935	148	8192
19935935	149	4096
19935935	150	4096
19935935	151	4096
19935935	152	12288
19935935	56	4096
19935935	57	8192
19935935	153	4096
19935935	154	4096
19935935	58	4096
19935935	155	4096
19935935	156	4096
19935935	157	4096
19935935	158	4096
19935935	159	4096
19935935	160	32768
19935935	140	4096
19935935	136	4096
19935935	132	4096
19935935	161	8192
19935935	162	81920
19935935	163	4096
19935935	164	61440
19935935	165	4096
19935940	140	4096
19935940	166	12288
19935940	167	4096
19935940	163	4096
19935940	168	262144
19935940	169	196608
19935940	170	8192
19935940	171	4096
19935940	172	8192
19935940	173	4096
19935940	132	4096
19935940	174	4096
19935940	137	4096
19935940	138	4096
19935940	175	4096
19935940	176	4096
19935940	177	53248
19935940	178	4096
19935940	179	8192
19935940	180	4096
19935940	181	4096
19935940	182	65536
19935940	183	106496
19935940	184	4096
19935945	178	4096
19935945	185	40960
19935945	186	114688
19935945	187	12288
19935945	180	4096
19935945	188	4096
19935945	189	12288
19935945	190	65536
19935945	83	4096
19935945	191	73728
19935945	192	4096
19935950	193	20480
19935950	194	8192
19935950	180	4096
19935950	195	8192
19935950	196	61440
19935950	197	4096
19935950	137	4096
19935950	138	4096
19935950	198	24576
19935950	199	4096
19935950	200	4096
19935950	201	77824
19935950	202	4096
19935955	203	32768
19935955	199	4096
19935955	180	4096
19935955	200	4096
19935955	204	114688
19935955	205	4096
19935955	206	4096
19935955	207	49152
19935955	208	4096
19935960	205	4096
19935960	209	32768
19935960	210	28672
19935960	206	4096
19935960	211	4096
19935960	212	61440
19935960	213	20480
19935960	214	4096
19935960	188	4096
19935960	215	73728
19935960	216	4096
19935960	217	4096
19935960	218	8192
19935960	219	53248
19935960	220	8192
19935961	221	86016
19935961	222	4096
19935966	223	12288
19935966	224	28672
19935966	216	4096
19935966	188	4096
19935966	225	45056
19935966	226	8192
19935966	227	8192
19935966	228	4096
19935966	229	40960
19935966	230	4096
19935966	231	4096
19935966	83	4096
19935966	232	49152
19935966	233	24576
19935966	234	4096
19935966	235	8192
19935966	236	32768
19935966	237	4096
19935966	238	4096
19935966	239	65536
19935966	240	4096
19935970	41	4096
19935970	42	4096
19935970	241	4096
19935970	242	4096
19935970	243	4096
19935970	244	4096
19935970	245	4096
19935970	246	4096
19935970	247	4096
19935970	50	4096
19935970	147	4096
19935970	51	4096
19935970	148	8192
19935970	248	4096
19935970	249	4096
19935970	250	4096
19935970	251	4096
19935970	56	4096
19935970	252	4096
19935970	253	4096
19935970	254	4096
19935970	255	4096
19935970	256	4096
19935970	257	4096
19935970	58	4096
19935970	258	4096
19935970	259	4096
19935970	260	4096
19935970	261	4096
19935970	262	4096
19935970	263	4096
19935970	264	4096
19935970	265	4096
19935970	266	4096
19935971	237	4096
19935971	267	4096
19935971	268	16384
19935971	269	4096
19935971	270	90112
19935971	271	28672
19935971	238	4096
19935971	180	4096
19935971	272	12288
19935971	273	45056
19935971	274	4096
19935971	275	4096
19935971	276	4096
19935971	277	53248
19935971	278	4096
19935976	35	4096
19935976	279	8192
19935976	276	4096
19935976	275	4096
19935976	280	24576
19935976	281	12288
19935976	217	4096
19935976	282	4096
19935976	283	81920
19935976	274	4096
19935976	284	4096
19935976	285	4096
19935976	286	98304
19935976	287	4096
19935980	83	4096
19935981	284	4096
19935981	288	20480
19935981	289	4096
19935981	290	4096
19935981	291	12288
19935981	292	4096
19935981	293	4096
19935981	285	4096
19935981	294	20480
19935981	295	4096
19935981	296	53248
19935981	269	4096
19935981	297	24576
19935981	298	16384
19935981	299	4096
19935981	274	4096
19935981	300	139264
19935981	301	4096
19935981	302	4096
19935981	303	61440
19935981	304	4096
19935981	305	8192
19935981	306	77824
19935981	307	4096
19935986	308	49152
19935986	309	28672
19935986	304	4096
19935986	269	4096
19935986	310	86016
19935986	311	32768
19935986	312	4096
19935987	313	81920
19935987	314	4096
19935992	315	16384
19935992	316	8192
19935992	317	12288
19935992	318	4096
19935992	319	8192
19935992	320	4096
19935992	321	20480
19935992	274	4096
19935992	322	28672
19935992	323	40960
19935992	324	4096
19935992	325	4096
19935992	326	12288
19935992	327	4096
19935992	328	4096
19935992	329	4096
19935992	330	61440
19935992	290	4096
19935992	331	81920
19935992	332	4096
19935997	333	77824
19935997	312	4096
19935997	327	4096
19935997	329	4096
19935997	334	4096
19935997	335	4096
19935997	137	4096
19935997	138	4096
19935997	336	110592
19935997	337	4096
19935997	338	4096
19935997	339	4096
19935997	340	16384
19935997	341	73728
19935997	342	4096
19936002	343	61440
19936002	337	4096
19936002	338	4096
19936002	290	4096
19936002	344	36864
19936002	345	16384
19936002	346	69632
19936002	347	4096
19936005	274	4096
19936005	348	4096
19936005	241	4096
19936005	349	4096
19936005	350	4096
19936005	351	8192
19936005	352	8192
19936005	353	4096
19936005	354	4096
19936005	355	4096
19936005	356	4096
19936005	357	4096
19936005	358	8192
19936005	251	4096
19936005	359	8192
19936005	152	12288
19936005	56	4096
19936005	360	4096
19936005	361	12288
19936005	153	4096
19936005	362	8192
19936005	363	4096
19936005	364	4096
19936005	365	4096
19936005	257	4096
19936005	58	4096
19936005	366	4096
19936005	258	4096
19936005	367	4096
19936005	368	4096
19936005	369	4096
19936005	370	4096
19936005	371	4096
19936005	372	4096
19936007	373	12288
19936007	374	16384
19936007	375	8192
19936007	137	4096
19936007	138	4096
19936007	376	4096
19936007	377	4096
19936007	378	4096
19936007	379	81920
19936007	380	4096
19936007	381	4096
19936007	382	53248
19936007	383	4096
19936012	384	73728
19936012	381	4096
19936012	385	4096
19936012	380	4096
19936012	386	4096
19936012	387	106496
19936012	388	4096
19936012	389	4096
19936012	390	139264
19936012	391	4096
19936012	339	4096
19936012	392	4096
19936012	393	102400
19936012	394	4096
19936012	395	73728
19936012	396	4096
19936015	394	4096
19936015	397	8192
19936017	398	12288
19936017	392	4096
19936017	137	4096
19936017	138	4096
19936017	399	4096
19936017	400	12288
19936017	401	8192
19936017	385	4096
19936017	402	4096
19936017	403	81920
19936017	404	4096
19936017	405	4096
19936017	406	73728
19936017	188	4096
